url,n_bedrooms,n_bathrooms,total_area,living_area,floor,price,monthly_syndicate_price,city,neighborhood,type,year,month,source,bool_elevator,bool_balcony,bool_heating,bool_air_conditioning,bool_concierge,bool_equipped_kitchen,bool_furniture,bool_parking,bool_security,bool_terrace
https://www.avito.ma/fr/hay_mohammadi/appartements/Appartement_à_vendre_92_m²_à_Agadir_55834891.htm,3,2,,92,3,,,Agadir,Hay Mohammadi,apartment,2024,12,avito,1,1,1,1,0,1,0,0,1,0
https://www.avito.ma/fr/ferme_bretone/appartements/Superbe_appartement_à_vendre_à_ferme_bretonne__54921512.htm,2,2,,90,1,1680000,,Casablanca,Ferme Bretone,apartment,2024,12,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/route_de_casablanca/appartements/Appartement_à_vendre_84_m²_à_Marrakech_55870612.htm,2,2,84,84,3,,,مراكش,Route de Casablanca,duplex/triplex,2024,12,avito,1,1,0,1,1,1,0,1,1,1
https://www.avito.ma/fr/aviation/appartements/Appartement_à_vendre_135_m²_à_Tanger_53687956.htm,2,2,135,135,2,11000,,Tanger,Aviation,apartment,2024,12,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/californie/appartements/Appartement_à_vendre_101_m²_à_Casablanca_55372658.htm,2,2,101,101,4,1200000,,Casablanca,Californie,apartment,2024,12,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/fnideq/appartements/Appartement_à_vendre_95_m²_à_Fnideq_55815966.htm,2,1,,95,5,1200000,,Fnideq,Toute la ville,apartment,2024,12,avito,1,1,1,0,1,1,1,0,1,0
https://www.avito.ma/fr/had_soualem/appartements/appartement_96_m_à_3ème__38821238.htm,2,1,62,62,2,400000,233,Had Soualem,Toute la ville,apartment,2024,12,avito,0,1,0,0,0,1,0,0,0,1
https://www.avito.ma/fr/saidia/appartements/Appartement_à_vendre_60_m²_à_Saidia_55901203.htm,2,,,60,3,,,Saidia,Toute la ville,apartment,2024,12,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/gauthier/appartements/Appartement_à_vendre_de_213m²_à_GAUTHIER_55796860.htm,2,2,213,188,5,2800000,,Casablanca,Gauthier,apartment,2024,12,avito,1,1,0,0,0,1,0,0,1,0
https://www.avito.ma/fr/belvédère/appartements/Joli_appartement_a_vendre_à_Emile_Zola_belvédère_55895067.htm,4,2,210,140,,1650000,,Casablanca,Belvédère,apartment,2024,12,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_à_vendre_87_m²_à_Casablanca_55328894.htm,3,2,81,81,4,567200,200,Casablanca,Autre secteur,apartment,2024,12,avito,0,0,0,0,0,1,0,1,0,0
https://www.avito.ma/fr/centre_ville/appartements/Petit_appartement_Centre_Ville_55683404.htm,2,1,70,67,6,680000,,Casablanca,Centre Ville,apartment,2024,12,avito,1,1,1,1,1,1,0,1,1,0
https://www.avito.ma/fr/hay_al_wahda/appartements/appartement_a_vendre__55592654.htm,3,1,,81,3,750000,,Mohammedia,Hay Al Wahda,apartment,2024,12,avito,0,1,0,0,0,0,0,0,0,1
https://www.avito.ma/fr/franceville/appartements/Appartement_à_vendre_à_France_ville_144_m²_55761334.htm,3,2,144,144,4,1870000,,Casablanca,Franceville,apartment,2024,12,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/sidi_maarouf/appartements/Magnifique_appartement_à_vendre_55763371.htm,2,1,80,80,0,1100000,,Casablanca,Sidi Maarouf,apartment,2024,12,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/hay_mohammadi/appartements/Appartement_à_vendre_81_m²_à_Casablanca_55224497.htm,2,2,81,81,0,700000,,Casablanca,Hay Mohammadi,apartment,2024,12,avito,0,0,0,0,0,0,0,0,0,1
https://www.avito.ma/fr/2_mars/appartements/Studio_à_vendre_61_m²_à_2_mars_55707469.htm,1,1,59,61,1,780000,,Casablanca,2 Mars,studio,2024,12,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/maarif/appartements/Appart_160m_Meublé_Luxe_A_Maarif_Ex_55633668.htm,3,2,160,160,3,2200000,,Casablanca,Maarif,apartment,2024,12,avito,1,1,0,1,1,1,1,1,0,1
https://www.avito.ma/fr/casablanca_finance_city/appartements/Grand_appartement_à_vendre_haut_standing_à_CFC_55771005.htm,2,2,,91,2,2300000,,Casablanca,Casablanca Finance City,apartment,2024,12,avito,1,0,0,0,1,0,0,1,1,1
https://www.avito.ma/fr/ville_nouvelle/appartements/apprendre_bien_située_et_en_bon_état__55611444.htm,3,3,132,126,3,730000,200,Meknès,Ville Nouvelle,apartment,2024,12,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/2_mars/appartements/appartement_à_vendre_2mars_103_55499081.htm,2,2,103,100,2,1300000,200,Casablanca,2 Mars,apartment,2024,12,avito,1,1,0,0,0,0,0,1,0,1
https://www.avito.ma/fr/oulfa/appartements/Appartement_55_m²_à_Casablanca_55901247.htm,2,1,,55,1,340000,,Casablanca,Oulfa,apartment,2024,12,avito,1,1,0,0,1,1,0,1,1,0
https://www.avito.ma/fr/bachkou/appartements/Appartement_à_vendre_109_m²_à_Porte_Californie__55897129.htm,3,2,109,100,,1800000,,Casablanca,Bachkou,apartment,2024,12,avito,1,1,1,1,0,1,0,1,1,0
https://www.avito.ma/fr/hay_riad/appartements/Appartement_meublé_à_Hayriad_55598389.htm,3,3,135,135,3,,,Rabat,Hay Riad,apartment,2024,12,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/hay_mohammadi/appartements/Appartement_à_vendre_80m²_2ème_ètage_avec_asanceur_55674407.htm,2,2,,80,2,,,Agadir,Hay Mohammadi,apartment,2024,12,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_en_Vente_à_Bouznika_44799287.htm,2,1,63,63,2,490000,,Bouznika,Autre secteur,apartment,2024,12,avito,1,1,0,0,1,1,0,0,1,0
https://www.avito.ma/fr/tanja_balia/appartements/Appartement_à_vendre_56_m²_à_Tanger_55857790.htm,2,1,56,56,4,5800000,,Tanger,Tanja Balia,apartment,2024,12,avito,1,1,0,0,0,1,1,1,0,0
https://www.avito.ma/fr/harhoura/appartements/Appts_à_Wifak_Témara_5min_Rabat_53767270.htm,3,2,126,126,2,,,Temara,Harhoura,duplex/triplex,2024,12,avito,1,1,0,1,1,1,0,1,1,1
https://www.avito.ma/fr/riad_oulad_mtaa/appartements/appartement_en_vente_à_temara__55901184.htm,3,2,,120,2,1100000,,Temara,Riad Oulad Mtaa,apartment,2024,12,avito,0,1,0,0,0,0,0,0,0,1
https://www.avito.ma/fr/autre_secteur/appartements/شقة_للبيع_أمام_مسجد_الفاروق_55481096.htm,2,2,59,60,2,490000,50,Bouznika,Autre secteur,apartment,2024,12,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/wafa/appartements/Appartement_à_vendre_87_m²_à_Wafa_Mohammedia_49880753.htm,2,2,87,87,3,780000,150,Mohammedia,Wafa,apartment,2024,12,avito,0,0,0,0,0,1,0,1,0,0
https://www.avito.ma/fr/centre_ville/appartements/Appartement_à_vendre_311_m²_à_Casablanca_52018519.htm,3,3,311,311,0,2200000,200,Casablanca,Centre Ville,apartment,2024,12,avito,1,1,0,1,1,1,0,0,1,1
https://www.avito.ma/fr/centre/appartements/Appartements_moyenne_standing_à_vendre_à_Tanger_55823700.htm,2,1,,90,2,,,Tanger,Centre,apartment,2024,12,avito,1,1,0,0,0,1,0,1,1,0
https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_à_vendre_40_m²_à_Casablanca_50856586.htm,2,2,40,40,1,470000,,الدار البيضاء,Ain Sebaa,apartment,2024,12,avito,1,1,0,1,1,1,0,1,1,1
https://www.avito.ma/fr/val_fleuri/appartements/Très_grand_appartement_à_val_Fleury_160_m²_55738793.htm,3,2,157,160,3,2300000,,Casablanca,Val Fleuri,apartment,2024,12,avito,1,1,0,0,0,0,0,1,0,0
https://www.avito.ma/fr/saidia/appartements/Appartement_à_vendre_60_m²_à_Saidia_55901182.htm,2,,,60,4,,,Saidia,Toute la ville,apartment,2024,12,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/victor_hugo/appartements/Bel_Appartement_À_Vendre_À_Victor_Hugo_55879379.htm,2,2,,110,1,2400000,,Marrakech,Victor Hugo,apartment,2024,12,avito,1,0,1,1,1,1,0,1,1,1
https://www.avito.ma/fr/bourgogne/appartements/Appartement_à_vendre_située_à_Bourgogne_55813586.htm,2,1,,75,1,1050000,,Casablanca,Bourgogne,apartment,2024,12,avito,1,0,0,0,0,0,0,1,0,0
https://www.avito.ma/fr/seyad/appartements/Appartement_à_vendre_90_m²_à_Kénitra_55813665.htm,2,2,90,74,1,620000,,Kénitra,Seyad,apartment,2024,12,avito,0,0,0,1,0,1,0,0,0,1
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_en_Vente_à_Bouznika_49664981.htm,2,1,65,65,2,490000,,Bouznika,Autre secteur,apartment,2024,12,avito,1,1,0,0,1,1,0,0,1,0
https://www.avito.ma/fr/oulfa/appartements/Appartement_à_vendre_105_m²_à_Casablanca_54508643.htm,2,2,105,105,3,,,Casablanca,Oulfa,apartment,2024,12,avito,0,0,0,0,0,0,0,0,0,0
